onto	704532
md	893949
hcsg	731012
save	1498710
vitl	1579733
klic	56978
ufs	1381531
sgmo	1001233
rlj	1511337
pdce	77877
vgr	59440
gnw	1276520
cnk	1385280
kro	1257640
eprt	1728951
ahl-pc	1267395
nstg	1401708
maxr	1121142
bbby	886158
rcus	1724521
sono	1314727
ucbi	857855
dlph	1707092
rmbs	917273
nvmi	1109345
mik	1593936
zuo	1423774
avns	1606498
core	1318084
mnro	876427
two	1465740
wsbc	203596
seas	1564902
aat	1500217
atsg	894081
bdc	913142
lzb	57131
zeal	1674988
cgen	1119774
cub	26076
wsfs	828944
dbc	1328237
hep	1283140
celh	1341766
cort	1088856
trmk	36146
bbn	1493683
evt	1253327
rqi	1157842
real	1573221
jrvr	1620459
amwd	794619
mrtn	799167
xper	1803696
ax	1299709
aaww	1135185
crvl	874866
gtn	43196
prft	1085869
rnst	715072
sitc	894315
adus	1468328
mgnx	1125345
thrm	903129
egov	1065332
akba	1517022
mdrx	1124804
forty	1045986
prk	805676
banf	760498
pdi	1510599
regi	1463258
csgs	1005757
fmbi	702325
lx	1708259
bsm	1621434
itcb	1276671
vne	1733186
zyme	1403752
ipar	822663
ecpg	1084961
rckt	1281895
zntl	1725160
mstr	1050446
nunz	886093
ilpt	1717307
patk	76605
bdj	1332283
fmcc	1026214
kn	1587523
ns	1110805
nmih	1547903
mnr	67625
infn	1138639
mlhr	66382
cxp	1252849
ltc	887905
mag	1230992
enlc	1592000
modn	1118417
rvlv	1746618
nrc	70487
gab	794685
arct	1768224
pipr	1230245
frme	712534
ffbc	708955
tex	97216
osis	1039065
ftai	1590364
lmnx	1033905
rpay	1720592
evv	1222922
crk	23194
rpai	1222840
igms	1496323
smci	1375365
frhc	924805
mfgp	1359711
hni	48287
drna	1399529
sbh	1368458
fpf	1567569
prsc	1220754
rvt	804116
chrs	1512762
syke	1010612
svc	945394
beat	1574774
clny	1679688
svm	1340677
atkr	1666138
cpk	19745
hyt	1222401
cffn	1490906
nbtb	790359
vsta	1792829
simo	1329394
geo	923796
dnk	1785154
dkl	1552797
wmk	105418
kura	1422143
oflx	1317945
cbz	944148
ari	1467760
kai	886346
flr	1124198
ghg	1724755
etv	1322436
rlgy	1398987
gff	50725
brmk	1784797
hlio	1024795
joe	745308
apha	1733418
roic	1407623
rgr	95029
alx	3499
usa	799195
alg	897077
kymr	1815442
btz	1379384
hrtx	818033
amcx	1514991
beam	1745999
sg	1744894
azul	1432364
csii	1180145
avya	1418100
ntb	1653242
bv	1734713
adap	1621227
pagp	1581990
mho	799292
nwbi	1471265
kamn	54381
amrx	1723128
abr	1253986
tnc	97134
snbr	827187
ccs	1576940
trox	1530804
amsf	1018979
ue	1611547
msc	1713334
mfa	1055160
icfi	1362004
banr	946673
ngm	1426332
ttmi	1116942
htgc	1280784
silv	1659520
epac	6955
rtlr	1748773
crtx	1662774
calx	1406666
htlf	920112
sy	1758530
itci	1567514
togl	1378125
ktb	1760965
fbp	1057706
eab	7323
epzm	1571498
argo	1091748
pam	1469395
npo	1164863
clbk	1723596
mrsn	1442836
sa	1231346
nnox	1795251
gluu	1366246
zgnx	1375151
cake	887596
atri	701288
hlg	1596964
fbk	1649749
bxmx	1298699
gty	1052752
vrtu	1207074
cva	225648
hcat	1636422
dk	1694426
ntla	1652130
dlx	27996
rdwr	1094366
mlab	724004
inva	1080014
fsm	1341335
aste	792987
home	1646228
tlnd	1668105
odp	800240
cade	1614184
bkuh	1440153
drd	1023512
advm	1501756
slp	1023459
vsto	1616318
lthm	1742924
scs	1050825
drq	1042893
hri	1364479
lkfn	721994
supn	1356576
etg	1270523
ecol	1783400
tslx	1508655
opi	1456772
akca	1662524
nfj	1260563
bma	1347426
vctr	1570827
trs	842633
akro	1744659
pacb	1299130
knsa	1730430
gth	1782594
evop	1704596
ken	1611005
phr	1412408
sitm	1451809
cli	924901
cnxn	1050377
fanh	1413855
mtrn	1104657
mac	912242
sasr	824410
mbuu	1590976
bpmp	1708301
qtrx	1503274
qiwi	1561566
tbph	1583107
saft	1172052
shll	1759631
stc	94344
trhc	1651561
bita	1499781
bsig	1748824
pgti	1354327
mtdr	1520006
codi	1345126
hsc	45876
msex	66004
snex	913760
mmi	1578732
evh	1628908
domo	1505952
hbm	1322422
lnn	836157
gbio	1733294
rgnx	1590877
tpic	1455684
fdp	1047340
swbi	1092796
blmn	1546417
cvgw	1133470
omi	75252
cxw	1070985
usac	1522727
cstm	1563411
linx	1770883
azre	1633438
rmax	1581091
pbf	1534504
irt	1466085
otrk	1136174
ttgt	1293282
gms	1600438
uvv	102037
gol	1291733
hhr	1721181
pntg	1766400
tlsrp	320121
tbio	1693415
brog	1774983
kros	1664710
wire	850460
sbcf	730708
rna	1599901
ngd	800166
mei	65270
usph	885978
gnmk	1487371
sfl	1289877
vrts	883237
kids	1425450
cswi	1624794
cetv	925645
prpl	1643953
chct	1631569
kref	1631596
cers	1020214
drh	1298946
kpti	1503802
mygn	899923
insg	1022652
nexa	1713930
cnr	883902
acb	1683541
foe	35214
inmd	1742692
audc	1086434
ati	1018963
nfh	1737422
wbt	1650962
bst	1616678
hope	1128361
bdtx	1701541
uctt	1275014
opra	1737450
pbi	78814
plus	1022408
qqqx	1608741
osur	1116463
kalu	811596
ntgr	1122904
cls	1030894
labl	819220
chco	726854
ulnv	1605810
smp	93389
bif	102426
acel	1698991
xhr	1616000
flgt	1674930
ever	1640428
sii	1512920
scwx	1468666
fax	790500
loma	1711375
nymt	1273685
wdr	1052100
aroc	1389050
tgp	1308106
tmp	1005817
ceqp	1136352
enta	1177648
upld	1505155
akr	899629
catm	1671013
unfi	1020859
crs	17843
alec	1653087
hurn	1289848
faro	917491
tse	1519061
swm	1000623
arvn	1655759
atra	1604464
nhc	1047335
nxrt	1620393
frg	1528930
prdo	1046568
rtrx	1438533
sim	887153
jks	1481513
elf	1600033
ffc	1174164
repl	1737953
sybt	835324
etw	1322435
cpg	1545851
eos	1308335
stok	1623526
amph	1297184
goss	1728117
clb	1000229
buse	314489
vbiv	764195
nmfc	1496099
ccf	830524
cnst	1434418
bke	885245
itos	1808865
hska	1038133
pgen	1356090
ltmaq	1047716
ocfc	1004702
krg	1286043
eig	1379041
arqt	1787306
erj	1355444
atni	879585
petq	1668673
ceva	1173489
ar	1433270
star	1095651
awf	906013
eim	1176984
phat	1783183
arco	1508478
krys	1711279
rnp	1224450
glng	1207179
dht	1331284
egbn	1050441
ssp	832428
uht	798783
ffg	1012771
spaq	1720990
uryl	1652842
sgry	1638833
eigi	1237746
jbss	880117
sbsi	705432
vbtx	1501570
grpn	1490281
hqh	805267
bedu	1696355
cang	1725123
jpc	1216583
fpac	1735858
eb	1475115
iret	798359
vcra	1129260
din	49754
myi	883412
ospn	1044777
ccx	1774675
nxgn	708818
gbx	923120
espr	1434868
chy	1222719
cstl	1447362
road	1718227
lovv	1605780
azz	8947
dhc	1075415
rptx	1808158
alex	1545654
sig	832988
bgcp	1094831
rmr	1644378
nbhc	1475841
cch	1739566
for	1406587
ravn	82166
jws	1800682
frta	1678463
plow	1287213
btai	1720893
lasr	1124796
srce	34782
plrx	1746473
ladr	1577670
qada	1036188
pfs	1178970
sohu	1734107
prim	1361538
tril	1616212
imax	921582
gam	40417
cmco	1005229
aod	1379400
ac	1642122
gva	861459
dnow	1599617
nrix	1549595
cnxm	1610418
lnth	1521036
alp-pq	3153
arcb	894405
mgni	1595974
axl	1062231
bhk	1160864
jout	788329
nvgi	1500122
grc	42682
rytm	1649904
atnx	1300699
tpre	1576018
clm	814083
tig	1801754
imkta	50493
new	1726189
cenx	949157
tdf	919893
annx	1528115
lob	1462120
tlry	1731348
tcbk	356171
autl	1730463
mcri	907242
fcf	712537
quot	1115128
advv	1698519
syx	945114
pahc	1069899
jqc	1227476
hmi	1720446
pae	1720821
chi	1171471
ebon	1799290
ptgx	1377121
fldm	1162194
crto	1576427
nblx	1647513
kelya	55135
efsc	1025835
afib	1522860
aimt	1631650
alpc	1616736
acls	1113232
schl	866729
nwli	1635984
rwt	930236
oxm	75288
nk	1326110
pra	1127703
stba	719220
vlrs	1520504
tvty	704415
kdmn	1557142
emd	1227862
morf	1679363
rdnt	790526
boot	1610250
kfrc	930420
ahh	1569187
iiiv	1728688
sph	1005210
ssys	1517396
nktx	1787400
tigr	1756699
clls	1627281
cdxs	1200375
iclk	1697818
gsky	1712923
gabc	714395
pdfs	1120914
atex	1304492
gwb	1613665
uis	746838
brbr	1772016
clnc	1717547
akus	1722271
mobl	1470099
cndt	1677703
cbb	716133
ll	1396033
gof	1380936
ges	912463
nmrk	1690680
brkl	1049782
ra	1655099
mdxg	1376339
grbk	1373670
vcel	887359
jmia	1756708
hcc	1691303
vapo	1253176
cet	18748
trwh	1747079
ptnr	1096691
cry	784199
cvtv	1639234
ebix	814549
thq	1604522
rig	1451505
sptn	877422
rad	84129
agen	1098972
mgic	876779
oec	1609804
spwh	1132105
gpro	1500435
fph	1574197
imos	1123134
omer	1285819
aio	1778114
seii	819926
amti	1801777
pten	889900
axdx	727207
wlkp	1604665
hees	1339605
hngr	722723
finv	1691445
afin	1568162
np	1296435
prvb	1695357
echo	1426945
gim	828803
bhe	863436
nxe	1698535
lbrt	1694028
crzo	1040593
plab	810136
stfc	874977
tbk	1539638
itpof	880224
hfwa	1046025
cohu	21535
pets	1040130
oric	1796280
srg	1628063
wrld	108385
vxrt	72444
cara	1346830
sxi	310354
stng	1483934
llnw	1391127
krny	1617242
prts	1378950
ocsl	1414932
agm	845877
wiw	1267902
shyf	743238
lorl	1006269
aten	1580808
scu	1403256
hy	1173514
slrc	1418076
crbp	1595097
gsg	1332174
nvee	1532961
igr	1268884
bcrx	882796
cii	1278895
pasg	1787297
rst	1351285
grwg	1604868
cts	26058
hud	1714368
psnl	1527753
nie	1383441
ldp	1548717
iim	885601
xpel	1767258
anf	1018840
mjco	1626853
crmt	799850
inbx	1739614
asmb	1426800
fbm	1688941
pfc	946647
qnst	1117297
ten	1024725
lcahu	1768012
htd	1260041
dvax	1029142
vkq	877463
tgs	931427
holi	1357450
glt	41719
rily	1464790
ffwm	1413837
bcsf	1655050
tcx	909494
ameh	1083446
forr	1023313
tup	1008654
freq	1703647
denn	852772
cpac	1221029
imxi	1683695
trtx	1630472
par	708821
one	1722380
matw	63296
qtt	1733298
inzy	1693011
play	1525769
wnc	879526
ofg	1030469
air	1750
zumz	1318008
bpyu	1496048
hgen	1293310
ddd	910638
hzo	1057060
agx	100591
himx	1342338
vivo	794172
blfs	834365
bbar	913059
amrs	1365916
imgn	855654
cyd	932695
res	742278
trvg	1683825
sblk	1386716
hstm	1095565
dds	28917
endp	1593034
cash	907471
vet	1293135
tcmd	1027838
etj	1395325
iqi	885125
ppr	826020
mnrl	1745797
boe	1320375
dbd	28823
knl	1011570
lac	1440972
good	1234006
ihrt	1400891
cepu	1717161
tcrr	1750019
ckh	859598
npk	80172
fcel	886128
myd	879361
pdt	855886
hfro	1710680
hio	910068
nesr	1698514
etnb	1785173
ingn	1294133
bfs	907254
nat	1000177
hmst	1518715
vtol	1525221
duo	1750593
gel	1022321
lmat	1158895
sndx	1395937
pack	1712463
gsbd	1572694
ufcs	101199
imtx	1809196
arr	1428205
tpc	77543
xent	1271214
inn	1497645
rapt	1673772
evri	1318568
grvy	1313310
syrs	1556263
myrg	700923
stkl	351834
cars	1683606
gldd	1372020
srdx	924717
vslax	853180
ocul	1393434
cyh	1108109
loco	1606366
bfk	1137393
ncbs	1174850
eoi	1300391
avro	1681087
bwmx	1788257
mdp	65011
fvti	1626745
iesc	1048268
erf	1126874
pump	1680247
gan	1799332
acco	712034
pbfx	1582568
frtg	1602813
veco	103145
tgh	1413159
scsc	918965
plt	914025
utl	755001
nbb	1478888
amc	1411579
camt	1109138
mirm	1759425
coll	1267565
alt	1326190
bjri	1013488
cmo	766701
rbbn	1708055
ueic	101984
bit	1562818
uve	891166
ichr	1652535
fbnc	811589
ebsb	1600125
kyn	1293613
cnsl	1304421
mgpi	835011
gogl	1029145
agro	1499505
tbi	768899
wina	908315
muc	1051004
ha	1172222
desp	1703141
agys	78749
ggn	1313510
sibn	1459839
yorw	108985
vktx	1607678
capl	1538849
ziop	1107421
gthx	1560241
sgh	1616533
exk	1277866
cnob	712771
ainv	1278752
gmre	1533615
vnda	1347178
hlit	851310
bcx	1506289
ofix	884624
wifi	1169988
tg	850429
mbin	1629019
kos	1509991
msgn	1469372
cir	1091883
ntus	878526
pcpl	1800347
bgy	1393299
rlmd	1553643
umh	752642
wash	737468
cmre	1503584
frln	1810031
sppi	831547
oyst	1720725
meg	1643615
ande	821026
ccd	1602584
trmd	1655891
calt	1795579
bcor	1068875
amswa	713425
ctbi	350852
mmd	1518557
apre	1781983
clw	1441236
cass	708781
rbcaa	921557
gern	886744
hbia	732417
tcpc	1370755
banc	1169770
ambc	874501
ulh	1308208
flxn	1419600
trst	357301
gsat	1366868
adtn	926282
odt	1717452
mvf	835948
dphc	1759546
siga	1010086
sri	1043337
resi	1555039
rdus	1428522
skt	899715
usat	896429
hix	1058239
mye	69488
mtem	1183765
gmhi	1758057
fmcb	1085913
yj	1759614
gprk	1464591
ff	1337298
obnk	1516912
gpre	1309402
ghy	1554697
wetf	880631
ghiv	1783398
nex	1688476
apog	6845
cue	1645460
efc	1411342
hlx	866829
ivr	1437071
tpb	1290677
merc	1333274
egrx	827871
cel	1385145
chef	1517175
mmx	1773250
xbit	1626878
hwkn	46250
rnlx	1811115
pstx	1661460
plya	1692412
aciu	1651625
fusn	1805890
tbbk	1295401
osw	1758488
extr	1078271
clne	1368265
mui	1232860
wow	1701051
bmtc	802681
blw	1233681
talo	1724965
pand	1807901
rc	1527590
mitk	807863
lbai	846901
cco	1334978
blct	1791278
nx	1423221
zyxi	846475
lkncy	1767582
mmu	886043
arlo	1736946
schn	912603
bgb	1546429
uslm	82020
hpi	1176199
pi	1114995
ecom	1169652
arch	1037676
kop	1315257
aplt	1697532
hone	1769617
yin	1661125
gsbc	854560
yi	1738906
gss	903571
anik	898437
fi	1575828
myn	882150
ngl	1504461
hps	1215913
treb	1805833
dms	1725134
tcda	1595585
abtx	1642081
fvac	1801368
nltx	1404644
boom	34067
wimi	1770088
jpi	1547994
jhb	1647933
urgn	1668243
mua	901243
oii	73756
diax	1608742
ihc	701869
true	1327318
aeri	1337553
mtl	1302362
wttr	1693256
dfp	1559991
kala	1479419
mux	314203
dbi	1319947
nfbk	1493225
usx	923571
mca	888410
revg	1687221
prta	1559053
mfl	1045126
bkd	1332349
enva	1529864
giii	821002
cvm	725363
leo	818972
ardx	1437402
fsp	1031316
amtb	1734342
ortx	1748907
mgtx	1735438
vec	1601548
fixx	1661998
ipha	1598599
eros	1532981
aegn	353020
sfs	1563407
igd	1285890
kmda	1567529
nvgs	1581804
crnx	1658247
chw	1396277
evn	1074540
bcel	1532346
lbc	1475348
avk	1219120
cown	1466538
hymc	1718405
by	1702750
krp	1657788
hbnc	706129
ctt	1341141
bme	1314966
insw	1679049
hibb	1017480
blx	890541
cac	750686
parr	821483
mqy	890196
tmdx	1756262
rpt	842183
coe	1659494
bfc	1746109
mpx	1129155
fsd	1494530
wtrh	1653247
thff	714562
bpfh	821127
kavl	1762239
cfb	1458412
caf	1368493
eft	1288992
qcrh	906465
kodk	31235
sp	1059262
wins	1640251
bstc	875622
ebf	33002
ppt	827773
mrc	1439095
bomn	1494582
apei	1201792
uvsp	102212
eh	1759783
jfr	1276533
cdmo	704562
isd	1534880
bmtm	1568385
qh	1781193
mtsc	68709
dsu	1051003
qtnt	1596946
wism	1756640
srrk	1727196
bhlb	1108134
anab	1370053
sva	1084201
ftac	1729756
mbi	814585
iva	1756594
sbr	710752
ead	1210123
kra	1321646
swir	1111863
fbms	947559
avdl	1012477
cpf	701347
omn	1090061
huiz	1778982
mcs	62234
erii	1421517
vrex	1681622
meet	1078099
qd	1692705
gbab	1495825
fmci	1741231
metx	1796514
atrs	1016169
nak	1164771
yumm	1073748
ifn	917100
pmo	900422
orgo	1661181
uscr	1073429
wve	1631574
thr	1489096
nssc	69633
vygr	1640266
min	826735
nhf	1356115
cbay	1042074
axgn	805928
bcov	1313275
vmd	1729149
cldx	744218
ntst	1798100
dco	30305
ktf	839533
thw	1635977
vrs	1421182
apto	882361
fmbh	700565
clvs	1466301
bbsi	902791
glp	1323468
esta	1688757
gogo	1537054
co	1467808
dcom	1005409
thbr	1769318
qk	1769256
hci	1400810
bvxv	1611747
pko	1412350
ehi	1228509
efr	1258623
clct	1089143
crf	33934
asa	1230869
bfz	1137391
pfnx	1478121
viot	1742770
bmrc	1403475
gts	1171662
lpg	1596993
avd	5981
wuyi	1687065
prvl	1714798
gut	1080720
athx	1368148
mx	1325702
dpg	1515671
mhn	1038186
bdsi	1103021
tile	715787
albo	1322505
stsa	1692830
knop	1564180
agmh	1705402
hffg	1680873
bto	925683
htbk	1053352
trne	1754820
arlp	1086600
hql	884121
senea	88948
xene	1582313
fra	1259708
muj	1053988
imra	1672619
arow	717538
amot	46129
loop	1504678
prog	1580063
hvt	216085
fubo	1484769
bcei	1509589
cmtl	23197
pebo	318300
hcac	1750153
miy	890393
pros	1634038
dske	1642453
awp	1390195
onew	1772921
dgica	800457
tpco	1593195
tnk	1419945
le	799288
kbal	55772
lind	1512499
rgp	1084765
isee	1410939
tsc	1380846
hsii	1066605
vvi	884219
txmd	25743
mcft	1638290
wsbf	1569994
sgu	1002590
dgii	854775
cpsi	1169445
jcap	1622353
rfp	1393066
vray	1597313
bbdc	1379785
drrx	1082038
rigl	1034842
bxg	778946
csv	1016281
dhil	909108
dba	1383082
strl	874238
dmlp	1172358
ruby	1709401
chuy	1524931
vrna	1657312
rev	887921
pbyi	1401667
cbtx	1473844
love	1701758
gram	1572621
krmd	704440
lc	1409970
newt	1587987
mnkd	899460
ircp	1128173
ucl	1775898
supv	1517399
hpf	1189740
bkt	832327
rex	744187
cubi	1488813
bdge	846617
bui	1528988
rtto	1646576
bzh	915840
olp	712770
djco	783412
cnbka	812348
acam	1759008
afb	1162027
coms	1178727
lxfr	1096056
scvl	895447
anip	1023024
cspr	1598674
allt	1365767
crd-a	25475
bcli	1137883
ubp	1029800
kldi	1752474
frph	844059
edd	1388141
nnax	1132509
kndi	1316517
alta	1636286
ztr	836412
gdyn	1743725
wia	1254370
trc	96869
casa	1333835
clar	913277
pmm	844790
catc	711772
mcr	851170
cai	1388430
hckt	1057379
pdli	882104
tufn	1757399
dfin	1669811
osmt	1739426
atec	1350653
gpmt	1703644
dsm	855887
etb	1308927
gau	1377757
itrn	1337117
axu	1364128
codx	1692415
flic	740663
mcbs	1747068
bym	1181187
tlsa	1723069
hawel	46207
nh	1566469
dx	826675
nev	1469392
caap	1717393
soac	1798562
tei	909112
eth	896156
tgi	1021162
amyt	1783010
ctso	1175151
asix	1673985
ibio	1420720
ndls	1275158
tpvg	1580345
cbmg	1378624
cffa	1728041
stk	1471420
hrtg	1598665
vhc	1082324
rpla	1763731
cste	1504379
oxfd	1586049
cdzi	727273
puyi	1750264
ssdt	1673504
iiin	764401
mmt	809173
pzn	1399249
thcb	1760689
cmbm	1738177
gbl	1060349
vhi	59255
conn	1223389
irs	933267
legh	1436208
gbli	1494904
sgc	95574
nink	1567388
cio	1593222
leju	1596856
ffntf	1783875
snr	1610114
smlr	1554859
alus	1781115
gpl	1300050
mlr	924822
mod	67347
soi	1697500
hmlp	1603016
gden	1071255
alrs	903419
rmt	912147
redu	1712178
oprt	1538716
plm	866028
hcci	1403431
hmtv	1567345
ello	946394
ctk	1734262
aosl	1387467
avid	896841
rcar	1016708
mrus	1651311
spne	1637761
kor	1507964
tast	809248
zixi	855612
ccap	1633336
mbwm	1042729
wldn	1370450
amag	792977
srlp	1525287
aef	846676
oxlc	1495222
ovid	1636651
nodk	1681206
ble	1176194
ipldp	52485
pays	1496443
vpg	1487952
cprx	1369568
peo	216851
myj	884216
bcyc	1761612
ango	1275187
crai	1053706
eto	1281926
ntp	829365
ccbg	726601
fcbc	859070
erc	1227073
fosi	1108645
dssi	1761940
ke	1606757
dxpe	1020710
nptn	1227025
ssti	1351636
idya	1676725
orc	1518621
hexo	1690947
dspg	915778
ooma	1327688
egan	1066194
mpaa	918251
vsbc	1697884
sbev	1553788
ccac	1794621
ins	320340
mgta	1690585
stro	1382101
cmpi	1651431
land	1495240
ffic	923139
ruth	1324272
nfin	1776903
fmnb	709337
hbt	775215
jri	1539337
msbi	1466026
ldl	60977
rfi	891290
yrd	1631761
cldt	1476045
mtw	61986
wtre	1601669
gme	1326380
jro	1289213
ltrpa	1606745
harp	1708493
nls	1078207
men	844172
rrbi	1071236
hyi	1497186
igic	1794338
acre	1529377
akts	1584754
dnn	1063259
eigr	1305253
artna	863110
vsec	102752
cdxc	1386570
apts	1481832
curo	1711291
jgh	1615905
uihc	1401521
ctmx	1501989
wti	1288403
spke	1606268
psf	1498612
ibcp	39311
rmni	1635282
ufpt	914156
uxin	1729173
bysi	1677940
cvlg	928658
pflt	1504619
graf	1745317
wrtc	1702924
qep	1108827
taco	1585583
jfu	1619544
nrgx	1756908
slca	1524741
pgc	1050743
stcb	1539850
catn	1632275
fof	1375340
opy	791963
blbd	1589526
crsa	1723648
orbc	1361983
sspk	1779474
bnft	1576169
sor	91847
powl	80420
ffa	1291334
usas	1286973
ta	1378453
zest	1437491
brew	892222
eot	1454741
hesm	1789832
hebt	1603993
agle	1636282
fiv	1687081
glo	1350869
cresy	1034957
gain	1321741
laws	703604
cutr	1162461
myc	882152
cplg	1707178
lndc	1005286
bhb	743367
asg	786035
taqr	1656053
awh	926617
nog	1104485
bkk	1181250
dl	1438644
mta	1722606
can	1780652
utmd	706698
idex	837852
mofg	1412665
omp	1652133
fbrx	1419041
bry	1705873
rada	761238
cmcm	1597835
ngvc	1547459
hafc	1109242
imux	1280776
scpl	1760717
cece	3197
gilt	897322
mvt	897269
ezpw	876523
fct	1282850
nca	818851
vff	1584549
cia	24090
amsc	880807
gnk	1326200
rgs	716643
fbnk	1511198
afmd	1608390
bbx	315858
itmr	1613170
flng	1772253
tmq	1543418
camp	730255
fbio	1429260
ibex	1720420
gnty	1058867
mqt	887394
wtba	1166928
dtil	1357874
bfst	1624322
rmg	1757932
pic	1772720
prof	1628808
tell	61398
glog	1534126
hear	1493761
gtx	1735707
dbl	1525201
bte	1279495
chma	1339469
gtt	1315255
dlth	1649744
lmnl	1351172
cnce	1367920
fnko	1704711
evi	65312
evm	1177161
oprx	1448431
tdw	98222
plpc	80035
fosl	883569
cps	1320461
sm	893538
scvx	1794717
bh	1726173
atro	8063
mue	1071899
kldo	1751299
cala	1496671
free	1753706
wsg	1771279
nept	1401395
goro	1160791
bwb	1341317
rcs	916183
lqdt	1235468
nbh	1178839
meip	1262104
thm	1134115
ois	1121484
si	1312109
hbb	1709164
hoft	1077688
fc	886206
pfis	1056943
ccne	736772
vrtv	1599489
acv	1636289
tsi	809559
kio	1515940
cswc	17313
imv	1734768
infu	1337013
odc	74046
nbr	1163739
plce	1041859
titn	1409171
nxp	883618
tffp	1733413
nwpx	1001385
cznc	810958
bcom	1402606
gpm	1310709
cpe	928022
nuze	1527613
wsr	1175535
grif	1037390
litb	1523836
chn	845379
aqst	1398733
gf	858706
vist	1762506
atax	1059142
frgi	1534992
nxq	885733
rlgt	1171155
cal	14707
bsrr	1130144
lmnr	1342423
ruhn	1753268
bkn	894242
acrgf	1762359
gpvrf	1584547
agrx	1261249
edn	1395213
aaoi	1158114
ftf	1233087
jhd	1666735
selb	1453687
bgh	1521404
mci	275694
irmd	1325618
prqr	1612940
caba	1759138
fisi	862831
aldx	1341235
mhi	1223026
gwgh	1522690
mfm	801961
evlo	1694665
rdhl	1553846
oac	1773751
esca	33488
sxc	1514705
tk	911971
gnus	1355848
byrn	1354866
silc	916793
wilc	1030997
gdo	1472341
psti	1158780
mulg	1629665
aspu	1487198
gpja	41091
glre	1385613
hmhc	1580156
spfi	1163668
tgls	1534675
mav	1258943
gsv	1321847
bwg	1504545
msb	65172
emf	809708
valu	717720
veri	1615165
bgt	1287480
vlgea	103595
itic	720858
nvec	724910
cntg	1757097
mogu	1743971
plse	1625101
jynt	1612630
gco	18498
lmrk	1615346
nxtc	1661059
duc	894239
mcbc	1053584
flmn	1703785
ncmi	1377630
gwrs	1434728
rbb	1499422
immr	1058811
amnb	741516
ebtc	1018399
urov	1740547
evfm	1618835
fdus	1513363
rvi	1735184
smts	1705259
mov	72573
altg	1759824
xnet	1510593
avxl	1314052
insu	1762322
ht	1063344
hayn	858655
cybe	768411
stg	1723935
rbnc	1606440
nuw	1450445
clfd	796505
dmb	1565381
mcb	1476034
latn	1766146
ecc	1604174
mtt	1454021
ogi	1620737
bfra	1712641
fei	1556336
mnlo	1566044
dmtk	1651944
nwbo	1072379
lci	57725
smmt	1599298
fmao	792966
htbi	1538263
osbc	357173
adro	1435049
wprt	1370416
dbvt	1613780
rfl	1713863
phd	1305767
petx	1509190
adma	1368514
emx	1285786
mnov	1226616
pcyo	276720
rdvt	1720116
alco	3545
prty	1592058
stxs	1289340
spxx	1338561
acbm	1622996
igi	1462586
acbi	1461755
abus	1447028
hook	1760542
mcf	1071993
pht	1166258
ssss	1509470
ivc	742112
vrca	1660334
aug	1514597
eqbk	1227500
emp	66901
axti	1051627
uti	1261654
fthm	1753162
vbf	5094
raca	1811764
iif	916618
blnk	1429764
glad	1143513
btu	1064728
uuuu	1385849
scpe	1764301
ccrn	1141103
icad	749660
ufi	100726
ffmgf	1641229
tnav	1474439
qmco	709283
etx	1563696
flnt	1460329
etm	1067837
mncl	1754170
aspn	1145986
ciso	1777319
mgu	1326390
gne	1528356
ara	1498068
jof	859796
yrcw	716006
kzr	1645666
fxe	1328598
kalv	1348911
dzsi	1101680
mtrx	866273
htz	1657853
fnlc	765207
gix	1770141
nwfl	1013272
fdbc	1098151
gmda	1600847
pke	76267
scph	1604950
jco	1686142
jrs	1158289
ptac	1784535
vstm	1526119
dbo	1383058
spro	1701108
cnf	1733868
cstr	1676479
lnd	1499849
mrns	1267813
pcsb	1691337
gaia	1089872
sify	1094324
insi	30125
evf	1070732
dyai	1213809
mson	880432
biox	1769484
stxb	1499453
mvis	65770
trns	99302
pnnt	1383414
hbcp	1436425
casi	895051
pbfs	1769663
enj	71508
cycn	1755237
atom	1420520
nhs	1487610
tyg	1268533
dhy	1061353
flc	1245648
ttoo	1492674
surf	1718108
mhd	1034665
bsgm	1530766
gci	1579684
rvp	946563
xoma	791908
cmcl	766011
nath	69733
mhh	1437226
rm	1519401
cofs	803164
ryi	1481582
civb	944745
mlp	63330
enx	1177162
prtk	1178711
ajx	1614806
smbk	1038773
pypd	1611842
bbcp	1703956
nxr	888411
cdev	1658566
mixt	1576914
ghl	1282977
plym	1515816
pim	830622
kmf	1500096
wndw	1071840
inb	1395057
suns	1508171
mdna	1807983
natr	275053
jce	1385763
mreo	1719714
amci	1744494
eht	1665817
smbc	916907
altm	1692787
fcap	1070296
cem	1488775
lfvn	849146
fly	1407298
ptvca	9346
apt	884269
noa	1368519
sona	1325670
mxwl	319815
arya	1808805
fulc	1680581
exfo	1116284
aagh	1098009
brt	14846
wftlf	1603923
epix	1633932
spok	1289945
lcut	874396
linc	1286613
hov	357294
srt	1031029
dgl	1383055
tgb	878518
bgr	1306550
nbev	1579823
hrzn	1487428
aray	1138723
bsl	1486298
sfst	1090009
egle	1322439
fuv	1558583
nymx	1018735
evg	1287498
jg	1737339
efl	1701167
tci	733590
tbnk	1447051
alpn	1626199
lgi	1278211
tgan	1715768
sncr	1131554
trvn	1429560
btbt	1710350
clsk	827876
fpi	1591670
eod	1386067
dhf	1057861
optn	1494650
intz	736012
uec	1334933
lqda	1330436
bpsr	1557376
oas	1486159
tlc	1722890
